"","pubMedID","sortpubdate","PMCID","pubMedID_homo","LINE1","L1_Retrotransposons","long_interspersed_nuclear_element","long_interspersed_element"
"2110",18823700,2009-01-18,NA,1,1,NA,NA,1
"2111",18823011,2009-01-01,NA,1,1,NA,NA,1
"2112",18813801,2008-10-01,NA,1,1,NA,NA,1
"2113",18796327,2008-12-01,NA,NA,1,NA,NA,1
"2114",18790804,2008-10-01,"PMC2566875",NA,1,NA,NA,1
"2115",18779051,2008-09-11,"PMC2608726",1,1,NA,NA,1
"2116",18776216,2008-10-01,"PMC2553567",1,1,NA,1,1
"2117",18769724,2008-08-29,"PMC2517846",1,1,NA,NA,1
"2118",18767160,2009-03-01,NA,1,1,NA,NA,1
"2119",18761096,2008-11-01,NA,NA,1,NA,NA,1
"2120",18757892,2008-10-01,"PMC2553571",1,1,NA,NA,1
"2121",18724871,2008-08-25,"PMC2546427",NA,1,NA,NA,1
"2122",18724056,2006-01-01,NA,1,1,NA,NA,1
"2123",18715815,2009-02-01,NA,1,1,NA,1,1
"2124",18694567,2008-08-01,"PMC2546488",NA,1,NA,NA,NA
"2125",18680436,2008-01-01,"PMC2665727",1,1,NA,NA,1
"2126",18676812,2008-08-01,"PMC2492749",NA,1,NA,NA,NA
"2127",18666496,2008-07-01,NA,1,1,NA,NA,NA
"2128",18664128,2008-01-01,NA,1,1,NA,NA,NA
"2129",18649772,2008-02-26,NA,NA,1,NA,NA,NA
"2130",18637271,2007-09-01,NA,1,1,NA,NA,NA
"2131",18629670,2008-01-01,NA,1,1,NA,1,1
"2132",18629669,2008-01-01,NA,NA,1,NA,NA,1
"2133",18628311,2008-10-01,NA,1,NA,NA,1,NA
"2134",18624576,2008-06-01,NA,NA,1,NA,1,1
"2135",18615728,2008-07-01,"PMC2614868",NA,1,NA,NA,1
"2136",18615255,2008-10-01,NA,NA,NA,NA,1,NA
"2137",18597676,2008-07-02,"PMC2494554",1,NA,NA,1,NA
"2138",18597102,2008-12-01,NA,NA,NA,NA,1,NA
"2139",18590946,2009-04-01,NA,NA,1,NA,NA,1
"2140",18566333,2008-12-01,"PMC2586044",1,1,NA,NA,NA
"2141",18555620,2008-08-01,"PMC3760205",1,1,1,NA,1
"2142",18550896,2008-09-01,NA,NA,1,NA,NA,NA
"2143",18543862,2008-01-01,NA,1,1,NA,1,1
"2144",18536529,2008-03-01,NA,1,1,NA,1,1
"2145",18534786,2008-08-01,"PMC2491492",1,1,NA,NA,1
"2146",18528768,2008-01-01,NA,NA,1,NA,1,1
"2147",18523155,2008-08-15,"PMC2515110",1,1,NA,NA,NA
"2148",18519754,2008-06-01,"PMC2835568",1,1,NA,NA,NA
"2149",18515090,2008-08-01,NA,1,1,NA,NA,1
"2150",18510285,2008-07-07,NA,NA,1,NA,NA,NA
"2151",18500340,2008-07-01,"PMC2574762",NA,1,NA,1,1
"2152",18484949,2008-07-01,NA,1,1,NA,NA,1
"2153",18474527,2008-06-01,"PMC2441779",1,1,NA,1,1
"2154",18470751,2008-06-01,NA,1,1,NA,NA,NA
"2155",18466680,2008-04-05,NA,1,1,NA,1,1
"2156",18454857,2008-05-02,"PMC2386792",1,1,NA,NA,NA
"2157",18454448,2008-07-01,NA,1,1,NA,1,1
"2158",18451216,2008-05-01,NA,1,1,NA,NA,1
"2159",18449153,2007-11-20,NA,1,1,NA,NA,NA
"2160",18442791,2008-06-01,NA,1,1,NA,NA,NA
"2161",18428214,2001-05-01,NA,1,1,NA,NA,1
"2162",18426661,2008-04-01,NA,1,1,NA,NA,NA
"2163",18401007,2008-07-01,NA,NA,1,NA,NA,1
"2164",18398038,2008-04-01,"PMC2633874",1,1,NA,NA,NA
"2165",18396111,2008-06-01,"PMC2483505",1,1,NA,NA,NA
"2166",18385750,2008-05-01,"PMC4369783",1,NA,NA,NA,1
"2167",18381897,2008-06-01,"PMC2413154",NA,1,1,NA,1
"2168",18381894,2008-04-01,"PMC2279202",NA,1,NA,1,NA
"2169",18377637,2008-03-31,"PMC2330053",NA,1,NA,1,1
"2170",18366060,2008-06-15,"PMC2630175",1,1,NA,NA,1
"2171",18356935,2008-01-01,NA,NA,1,NA,NA,1
"2172",18338121,2008-03-01,NA,1,1,NA,NA,NA
"2173",18337360,2008-05-01,"PMC3533239",1,1,NA,NA,NA
"2174",18335237,2008-05-01,NA,1,1,NA,1,1
"2175",18334644,2008-03-18,"PMC2393765",1,1,NA,NA,1
"2176",18327085,2008-04-01,NA,1,1,NA,NA,NA
"2177",18320056,2008-03-05,"PMC2254191",NA,1,NA,NA,1
"2178",18317579,2008-01-27,"PMC2258426",NA,NA,NA,1,NA
"2179",18314632,2007-01-01,NA,1,1,NA,NA,1
"2180",18301446,2008-08-01,NA,1,1,NA,NA,1
"2181",18291601,2008-04-15,NA,NA,NA,NA,1,1
"2182",18291035,2008-01-01,"PMC2374699",NA,NA,NA,NA,1
"2183",18279541,2008-01-01,"PMC2263120",1,1,NA,1,1
"2184",18262270,2008-07-01,NA,NA,1,NA,NA,NA
"2185",18261861,2008-03-31,"PMC2278003",1,1,NA,NA,1
"2186",18256243,2008-03-01,NA,1,1,NA,NA,1
"2187",18253495,2008-02-06,"PMC2212136",1,1,NA,NA,1
"2188",18252213,2008-02-01,"PMC2427306",1,1,NA,1,1
"2189",18231773,2008-04-01,"PMC2271080",NA,1,NA,NA,NA
"2190",18226492,2008-03-01,NA,NA,1,NA,NA,1
"2191",18218897,2008-01-25,NA,NA,1,NA,NA,1
"2192",18216888,2007-03-01,NA,1,1,NA,NA,NA
"2193",18205268,2008-02-07,"PMC2684005",1,1,NA,1,1
"2194",18204080,2008-03-01,NA,NA,NA,NA,1,1
"2195",18202382,2008-01-01,"PMC2206088",NA,1,1,NA,1
"2196",18181171,2008-06-01,NA,1,1,NA,NA,NA
"2197",18178607,2008-02-01,NA,1,1,NA,NA,NA
"2198",18172317,2008-01-01,NA,NA,1,NA,NA,NA
"2199",18172124,2008-01-01,NA,NA,1,NA,NA,NA
"2200",18162535,2008-01-08,"PMC2224196",1,NA,NA,1,NA
"2201",18073205,2008-02-15,NA,1,NA,NA,1,1
"2202",18073200,2008-02-01,"PMC2241872",1,1,1,NA,1
"2203",18068947,2008-02-01,NA,1,1,NA,NA,1
"2204",18067454,2007-01-01,NA,1,1,NA,NA,NA
"2205",18055864,2008-02-15,"PMC2234065",1,1,NA,NA,NA
"2206",18047693,2007-01-01,"PMC2106842",NA,1,1,NA,NA
"2207",18046749,2007-01-01,NA,1,1,NA,NA,NA
"2208",18032702,2008-02-01,NA,1,1,NA,NA,NA
"2209",18021259,2008-04-01,NA,1,1,NA,NA,NA
"2210",17999115,2007-12-01,NA,NA,1,NA,NA,NA
"2211",17989181,2008-02-01,"PMC2224432",NA,1,NA,NA,NA
"2212",17976929,2008-01-15,NA,NA,1,NA,NA,1
"2213",17971113,2008-02-01,NA,1,1,NA,NA,NA
"2214",17968579,2008-02-01,NA,NA,1,NA,1,1
"2215",17963496,2007-10-26,"PMC2176070",NA,1,NA,1,1
"2216",17961340,2007-07-01,NA,1,1,NA,NA,NA
"2217",17954579,2007-11-01,NA,NA,1,NA,NA,NA
"2218",17952617,2008-01-01,NA,1,1,NA,NA,NA
"2219",17947446,2008-01-01,"PMC2206104",NA,1,NA,1,1
"2220",17944913,2008-07-01,NA,1,1,NA,NA,1
"2221",17935149,2007-11-01,NA,NA,1,NA,NA,1
"2222",17932619,2007-10-01,NA,1,1,NA,1,1
"2223",17926995,2007-08-01,NA,1,1,NA,NA,NA
"2224",17922896,2007-10-08,"PMC2104539",NA,1,NA,1,1
"2225",17920094,2007-12-15,NA,NA,1,NA,NA,1
"2226",17909045,2007-10-01,NA,1,1,NA,NA,1
"2227",17908972,2007-10-01,NA,1,1,NA,NA,NA
"2228",17903170,2007-10-01,NA,1,1,NA,1,1
"2229",17900752,2008-02-01,NA,NA,1,NA,NA,NA
"2230",17896001,2007-09-26,"PMC1978531",NA,1,NA,NA,1
"2231",17889710,2007-10-01,NA,1,1,NA,NA,NA
"2232",17875774,2007-09-15,NA,1,1,NA,NA,NA
"2233",17851693,2007-12-01,NA,1,1,NA,NA,1
"2234",17850864,2007-11-01,NA,NA,1,NA,NA,NA
"2235",17822570,2007-09-07,"PMC2014780",NA,NA,NA,1,NA
"2236",17786976,2007-12-01,NA,NA,1,NA,NA,NA
"2237",17765966,2008-03-01,NA,1,1,NA,NA,NA
"2238",17729332,2007-10-01,NA,1,1,NA,NA,NA
"2239",17728280,2007-11-01,NA,1,1,NA,NA,1
"2240",17727727,2007-08-29,"PMC2041954",NA,NA,NA,1,1
"2241",17714950,2008-07-01,NA,NA,1,NA,NA,1
"2242",17700064,2007-08-15,NA,NA,1,NA,NA,NA
"2243",17696752,2007-04-01,NA,1,1,NA,1,NA
"2244",17688412,2007-08-01,NA,1,1,NA,NA,NA
"2245",17685228,2007-05-01,NA,1,1,NA,NA,1
"2246",17653590,2007-07-01,"PMC2000230",1,1,NA,1,1
"2247",17640302,2007-09-01,NA,1,1,NA,NA,1
"2248",17627280,2007-08-08,"PMC1949009",NA,NA,NA,1,1
"2249",17626046,2007-01-01,"PMC1950540",1,1,NA,NA,1
"2250",17621977,2007-05-01,NA,NA,NA,NA,NA,1
"2251",17616512,2007-10-01,NA,NA,1,NA,NA,NA
"2252",17610085,2007-10-01,NA,NA,1,NA,1,1
"2253",17602234,2007-12-01,NA,1,1,NA,NA,1
"2254",17586532,2007-12-01,"PMC2111058",NA,1,NA,NA,1
"2255",17582607,2007-10-15,NA,1,1,NA,NA,1
"2256",17582006,2007-09-01,"PMC1951403",1,1,NA,NA,1
"2257",17569664,2007-08-24,NA,NA,1,1,1,1
"2258",17563315,2007-04-01,NA,1,1,NA,NA,1
"2259",17562864,2007-09-01,"PMC2099616",1,1,NA,NA,1
"2260",17560999,2007-06-26,NA,1,1,NA,1,1
"2261",17555217,2007-06-01,NA,NA,1,NA,NA,NA
"2262",17547558,2007-09-15,"PMC2049042",1,1,NA,1,1
"2263",17545202,2007-07-01,"PMC1933146",NA,1,NA,NA,1
"2264",17537809,2007-01-01,"PMC1919474",NA,1,NA,NA,1
"2265",17534426,2007-05-30,"PMC1868783",NA,NA,NA,NA,1
"2266",17531547,2008-01-01,NA,1,1,NA,NA,1
"2267",17521869,2007-08-01,"PMC2065750",1,1,NA,1,1
"2268",17521654,2007-10-01,"PMC2705964",1,NA,NA,1,1
"2269",17517773,2007-01-01,"PMC1920257",1,1,NA,NA,1
"2270",17511669,2007-06-01,NA,1,1,NA,1,1
"2271",17511667,2007-06-01,NA,1,1,NA,NA,1
"2272",17507782,2007-04-01,NA,NA,1,NA,NA,1
"2273",17505059,2007-08-01,NA,1,1,NA,NA,1
"2274",17502155,2007-03-01,NA,NA,1,NA,NA,NA
"2275",17498830,2007-07-01,NA,NA,1,NA,1,1
"2276",17496156,2007-05-01,NA,1,1,NA,NA,NA
"2277",17495012,2007-07-01,"PMC1899126",1,1,NA,NA,NA
"2278",17483816,2007-07-01,NA,1,1,NA,NA,1
"2279",17483097,2007-07-01,NA,1,1,NA,NA,1
"2280",17476321,2007-05-02,"PMC1851990",1,1,NA,NA,1
"2281",17470553,2007-07-01,"PMC1951496",1,1,NA,NA,1
"2282",17470437,2007-08-01,NA,NA,1,NA,NA,1
"2283",17468180,2007-07-01,NA,1,1,NA,NA,1
"2284",17464428,2007-05-01,NA,NA,1,NA,NA,NA
"2285",17446352,2007-05-04,NA,NA,1,NA,NA,1
"2286",17445268,2007-04-19,"PMC1878483",NA,1,NA,NA,NA
"2287",17444217,2007-03-01,NA,NA,1,NA,NA,NA
"2288",17442506,2007-07-01,NA,NA,1,NA,NA,1
"2289",17439959,2007-01-01,"PMC1888823",1,1,NA,1,1
"2290",17436038,2007-03-01,NA,NA,1,NA,NA,1
"2291",17434692,2007-06-15,NA,NA,1,NA,NA,1
"2292",17433245,2007-05-01,"PMC2682830",NA,1,NA,NA,1
"2293",17431169,2007-04-13,NA,1,NA,NA,NA,1
"2294",17424906,2006-12-01,NA,NA,1,NA,1,1
"2295",17416749,2007-05-01,"PMC1855177",1,1,NA,1,1
"2296",17408633,2007-04-01,NA,1,1,NA,NA,NA
"2297",17407382,2007-04-01,"PMC1845163",1,NA,NA,NA,1
"2298",17382900,2007-05-11,NA,1,1,NA,NA,NA
"2299",17381843,2007-03-23,"PMC1852546",NA,1,NA,1,1
"2300",17375190,2007-03-21,"PMC1810428",NA,1,NA,NA,1
"2301",17369274,2007-01-01,"PMC1874656",NA,1,NA,NA,1
"2302",17367211,2007-03-16,"PMC1828695",1,NA,NA,1,NA
"2303",17347136,2007-08-01,NA,1,1,NA,NA,1
"2304",17345672,2006-12-01,NA,NA,1,NA,NA,1
"2305",17345671,2006-12-01,NA,NA,1,1,NA,1
"2306",17344853,2007-03-08,NA,1,1,NA,NA,1
"2307",17332957,2007-08-01,NA,NA,1,NA,NA,NA
"2308",17309057,2007-06-01,NA,1,1,NA,NA,1
"2309",17307646,2006-10-01,"PMC1839919",NA,1,NA,NA,NA
"2310",17303099,2007-04-01,NA,1,1,NA,NA,1
"2311",17302387,2007-03-15,NA,NA,1,NA,NA,NA
"2312",17293976,2006-12-01,NA,1,1,NA,NA,1
"2313",17283117,2007-02-01,NA,1,1,NA,1,1
"2314",17280610,2007-02-05,"PMC1797054",1,1,NA,NA,1
"2315",17274803,2007-07-01,NA,1,1,NA,NA,NA
"2316",17237820,2007-06-21,NA,1,1,NA,NA,1
"2317",17236224,2007-03-01,NA,1,NA,NA,NA,1
"2318",17225861,2007-01-17,"PMC1764860",1,1,NA,NA,1
"2319",17219426,2007-03-01,NA,NA,1,NA,1,1
"2320",17184482,2007-01-01,"PMC1804204",NA,1,NA,NA,1
"2321",17178815,2007-04-01,NA,NA,1,NA,NA,NA
"2322",17177699,2006-12-01,NA,NA,1,NA,NA,1
"2323",17175533,2007-01-01,"PMC1802619",1,1,NA,NA,1
"2324",17174483,2007-04-01,NA,1,1,NA,NA,1
"2325",17173406,2006-12-25,NA,NA,NA,NA,NA,1
"2326",17152059,2007-02-01,NA,1,1,NA,NA,1
"2327",17151346,2007-01-01,"PMC1716264",1,1,NA,NA,NA
"2328",17147619,2004-11-01,NA,NA,1,NA,NA,NA
"2329",17145770,2007-02-01,"PMC1800731",1,1,1,NA,1
"2330",17141428,2007-04-01,"PMC1857324",1,1,NA,1,1
"2331",17139617,2007-02-01,NA,1,1,NA,NA,1
"2332",17135461,2006-11-01,NA,NA,NA,NA,NA,1
"2333",17134851,2007-04-01,NA,1,1,1,NA,1
"2334",17129579,2007-01-05,NA,1,1,NA,NA,NA
"2335",17127577,2007-01-01,NA,1,1,NA,NA,NA
"2336",17126948,2007-01-01,NA,NA,1,NA,NA,1
"2337",17124176,2006-12-05,"PMC1693719",1,1,1,NA,1
"2338",17105809,2006-11-21,"PMC1693793",1,1,NA,NA,1
"2339",17096076,2006-11-01,NA,NA,NA,NA,NA,1
"2340",17079095,2007-04-01,"PMC2917221",1,1,NA,NA,1
"2341",17077154,2007-01-01,NA,NA,NA,NA,1,1
"2342",17067767,2007-04-01,"PMC1850991",1,1,NA,NA,1
"2343",17055192,2007-04-01,"PMC1847406",1,1,1,NA,1
"2344",17049188,2006-11-15,NA,NA,1,NA,1,1
"2345",17046852,2006-12-01,NA,NA,1,NA,NA,NA
"2346",17045745,2007-01-01,NA,1,1,NA,NA,1
"2347",17043645,2007-04-12,NA,1,1,NA,NA,1
"2348",17040894,2006-01-01,"PMC1635306",NA,1,NA,NA,1
"2349",17038565,2006-12-01,"PMC1665633",1,1,NA,NA,1
"2350",17034961,2007-04-01,NA,1,1,NA,NA,1
"2351",17030807,2006-10-17,"PMC1592537",1,1,NA,1,1
"2352",17028956,2006-09-01,NA,1,1,1,1,1
"2353",17023124,2007-04-01,NA,1,1,NA,NA,1
"2354",17009889,2006-10-01,NA,NA,1,NA,NA,NA
"2355",17005332,2007-04-01,NA,1,1,NA,NA,1
"2356",17003565,2006-01-01,NA,1,1,NA,NA,1
"2357",17003454,2006-10-01,NA,1,1,NA,NA,NA
"2358",17000640,2006-01-01,"PMC1636434",1,1,NA,1,1
"2359",16980402,2006-11-01,"PMC1667074",NA,1,NA,NA,NA
"2360",16974081,2006-01-01,NA,1,1,NA,1,1
"2361",16957371,2006-01-01,NA,NA,1,NA,NA,1
"2362",16955238,2006-10-01,NA,1,1,NA,NA,1
"2363",16948528,2006-09-01,"PMC1557588",1,1,NA,1,1
"2364",22980209,2006-09-01,NA,NA,1,NA,NA,NA
"2365",16940548,2006-10-01,"PMC1581974",1,1,NA,NA,1
"2366",16912224,2007-01-01,NA,1,1,NA,NA,NA
"2367",16910306,2006-07-01,NA,1,1,NA,NA,NA
"2368",16909913,2006-01-01,NA,1,1,NA,1,1
"2369",16903592,2006-07-01,NA,1,1,NA,NA,NA
"2370",16903465,2006-08-01,NA,NA,1,NA,NA,NA
"2371",16882361,2006-11-01,NA,1,1,NA,NA,NA
"2372",16877821,2006-01-01,"PMC1559935",NA,NA,1,NA,NA
"2373",16877820,2006-01-01,"PMC1510949",NA,1,1,NA,NA
"2374",16877817,2006-01-01,"PMC1510945",NA,1,NA,NA,NA
"2375",16877816,2006-01-01,"PMC1510943",NA,1,NA,NA,NA
"2376",16877815,2006-01-01,"PMC1559917",NA,NA,1,NA,NA
"2377",16877814,2006-01-01,"PMC1559916",NA,1,NA,NA,NA
"2378",16877812,2006-01-01,"PMC1510940",NA,1,NA,NA,NA
"2379",16877811,2006-01-01,"PMC1479888",NA,1,NA,NA,1
"2380",16874523,2006-10-01,NA,1,NA,NA,1,NA
"2381",16869492,2006-05-01,NA,NA,1,NA,NA,NA
"2382",16863063,2006-06-01,NA,NA,1,NA,NA,NA
"2383",16850215,2006-05-01,NA,NA,1,NA,NA,1
"2384",16827945,2006-07-10,"PMC1552088",1,1,NA,NA,1
"2385",16827853,2006-07-01,NA,NA,1,NA,NA,NA
"2386",16827753,2006-08-01,NA,NA,1,NA,1,1
"2387",16825164,2006-07-01,NA,1,1,NA,NA,NA
"2388",16823085,2006-06-01,"PMC3807503",1,1,NA,NA,1
"2389",16820884,2006-08-01,NA,1,1,NA,NA,NA
"2390",16818439,2006-06-01,NA,NA,1,NA,1,1
"2391",16814052,2006-06-01,NA,1,1,NA,NA,NA
"2392",16796779,2006-05-01,NA,1,1,NA,NA,NA
"2393",16786293,2006-05-01,NA,NA,1,NA,NA,1
"2394",16783376,2006-07-01,NA,1,1,NA,NA,1
"2395",16775427,2006-08-01,NA,1,1,NA,NA,1
"2396",16775046,2006-07-01,NA,NA,1,NA,NA,NA
"2397",16766655,2006-06-20,"PMC1480451",1,1,NA,NA,1
"2398",16765211,2006-06-01,NA,1,1,NA,NA,NA
"2399",16762034,2006-07-01,NA,NA,1,NA,NA,NA
"2400",16761971,2006-06-01,"PMC2100232",NA,1,NA,NA,NA
"2401",16759797,2007-03-18,NA,1,1,NA,NA,1
"2402",16756682,2006-06-07,"PMC1501021",1,1,NA,1,1
"2403",16755498,2006-03-31,NA,1,1,NA,NA,NA
"2404",16735504,2006-08-04,NA,1,1,NA,1,1
"2405",16734853,2006-04-01,NA,1,1,NA,NA,NA
"2406",16731628,2006-06-06,"PMC1482656",NA,1,NA,NA,1
"2407",16728505,2006-06-06,"PMC1482655",1,1,NA,NA,1
"2408",16723373,2006-07-01,NA,1,1,NA,1,1
"2409",16720460,2006-04-01,NA,1,1,NA,NA,1
"2410",16713613,2006-06-01,NA,NA,1,NA,NA,NA
"2411",16707479,2006-05-15,NA,1,1,NA,NA,1
"2412",16705797,2005-04-01,"PMC3814692",1,1,NA,NA,1
"2413",16701730,2006-01-01,NA,1,1,NA,NA,NA
"2414",16699548,2006-04-01,NA,NA,1,NA,1,1
"2415",16698926,2006-05-23,"PMC1472425",1,1,NA,NA,1
"2416",16682413,2006-07-21,NA,NA,1,NA,NA,NA
"2417",16679409,2006-05-16,"PMC1472509",1,1,NA,NA,1
"2418",16675966,2006-09-01,NA,1,1,NA,NA,NA
"2419",16670018,2006-05-02,"PMC1464142",NA,1,NA,1,NA
"2420",16650514,2006-08-01,NA,1,1,NA,NA,NA
"2421",16648136,2006-06-23,NA,1,1,NA,1,1
"2422",16643801,2006-05-01,NA,1,1,NA,NA,NA
"2423",16625196,2006-04-20,"PMC2610434",1,1,NA,NA,1
"2424",16618923,2006-04-25,"PMC1458931",1,NA,1,NA,NA
"2425",16612547,2006-06-01,NA,1,1,NA,1,1
"2426",16612539,2006-05-01,NA,NA,1,NA,NA,1
"2427",16604527,2006-04-01,NA,NA,1,NA,NA,NA
"2428",16597960,2006-04-01,"PMC1449055",NA,NA,NA,1,1
"2429",16566273,2006-01-01,NA,NA,NA,NA,1,NA
"2430",16556609,2006-05-01,"PMC2649013",1,1,NA,NA,NA
"2431",16554555,2006-03-22,"PMC1415225",1,1,NA,NA,1
"2432",16551647,2006-06-01,NA,1,1,NA,NA,1
"2433",16544191,2006-01-01,NA,NA,1,NA,1,1
"2434",16537655,2006-06-01,NA,NA,1,NA,NA,1
"2435",16527742,2006-03-07,NA,1,1,NA,NA,NA
"2436",16524566,2006-04-01,NA,1,1,NA,NA,NA
"2437",16523728,2006-01-01,NA,1,1,NA,1,1
"2438",16523694,2006-01-01,NA,NA,1,NA,NA,1
"2439",16515367,2006-04-01,"PMC1395351",1,NA,NA,NA,1
"2440",16512785,2006-06-15,"PMC1482812",1,1,NA,NA,1
"2441",16510580,2006-03-01,NA,1,1,NA,1,1
"2442",16507671,2006-02-28,"PMC1385994",1,1,NA,NA,1
"2443",16497704,2006-06-01,NA,NA,1,NA,NA,1
"2444",16490214,2006-04-14,"PMC4136747",1,1,NA,NA,1
"2445",16488573,2006-05-01,NA,1,1,NA,NA,1
"2446",16484782,2006-01-01,NA,NA,1,NA,NA,1
"2447",16470732,2006-03-01,NA,1,1,NA,1,1
"2448",16470180,2006-04-01,NA,1,1,NA,NA,NA
"2449",16467489,2006-05-01,NA,NA,1,NA,NA,1
"2450",16465595,2006-02-01,NA,NA,1,NA,NA,NA
"2451",16464823,2006-02-06,"PMC1361618",NA,1,NA,NA,1
"2452",16442657,2006-06-10,NA,NA,1,NA,NA,1
"2453",16436136,2006-03-01,NA,1,1,NA,NA,NA
"2454",16434051,2006-03-24,NA,1,1,NA,NA,1
"2455",16424254,2006-02-01,NA,NA,1,NA,NA,NA
"2456",16418485,2006-01-15,"PMC1356112",1,1,1,NA,1
"2457",16418318,2006-04-13,NA,NA,1,NA,1,1
"2458",16412437,2006-01-23,NA,1,1,NA,NA,1
"2459",16384818,2006-04-01,NA,1,1,NA,NA,1
"2460",16380909,2005-12-01,"PMC1285180",1,NA,NA,1,NA
"2461",16378599,2006-02-10,NA,NA,1,NA,NA,1
"2462",16368202,2006-01-03,NA,NA,1,NA,NA,1
"2463",16365895,2006-03-01,NA,NA,1,NA,NA,1
"2464",16365384,2006-02-01,"PMC1361720",1,1,NA,NA,1
"2465",16362968,2006-03-01,NA,NA,1,NA,NA,1
"2466",16362483,2006-02-01,NA,1,1,NA,NA,1
"2467",16361538,2005-12-15,NA,1,1,NA,NA,1
"2468",16359634,2006-02-01,NA,1,NA,NA,NA,1
"2469",16356664,2006-01-03,NA,NA,1,NA,NA,1
"2470",16356663,2006-01-03,NA,1,1,NA,NA,1
"2471",16356661,2006-01-03,NA,1,1,NA,NA,1
"2472",16356584,2006-02-01,"PMC1379630",1,1,NA,1,1
"2473",16344559,2006-01-01,"PMC1356131",1,1,1,NA,1
"2474",16344113,2005-01-01,NA,1,1,NA,NA,1
"2475",16341837,2006-02-01,NA,NA,1,NA,NA,1
"2476",16341762,2005-10-01,NA,NA,1,NA,NA,1
"2477",16341006,2005-12-08,NA,1,1,NA,NA,1
"2478",16330031,2005-12-19,NA,NA,1,NA,NA,NA
"2479",16326863,2005-12-02,"PMC1301596",1,1,NA,NA,1
"2480",16320248,2006-04-01,NA,1,1,NA,NA,NA
"2481",16310933,2006-01-01,NA,1,1,NA,NA,NA
"2482",16307361,2005-12-01,NA,NA,1,NA,NA,1
"2483",16297462,2006-02-01,NA,NA,NA,NA,NA,1
"2484",16282470,2005-12-01,"PMC1287555",1,1,NA,NA,NA
"2485",16274426,2005-12-01,NA,NA,1,NA,NA,1
"2486",16271150,2005-11-04,"PMC1291365",NA,1,NA,NA,1
"2487",16261845,2005-01-01,NA,1,1,NA,NA,NA
"2488",16249005,2005-11-25,"PMC2971678",1,1,NA,NA,1
"2489",16241267,2003-06-01,NA,1,1,NA,NA,1
"2490",16234003,2005-08-01,NA,1,1,NA,NA,1
"2491",16221895,2006-02-01,NA,1,1,NA,NA,1
"2492",16213356,2005-10-15,NA,1,1,NA,NA,NA
"2493",16192298,2006-02-01,NA,NA,1,NA,NA,NA
"2494",16183655,2005-11-01,NA,1,1,NA,NA,1
"2495",16182553,2006-02-01,NA,NA,1,NA,NA,NA
"2496",16177180,2005-09-21,"PMC1226313",1,1,NA,NA,NA
"2497",16175572,2006-01-01,NA,1,1,NA,NA,NA
"2498",16170379,2005-11-03,NA,1,1,NA,NA,1
"2499",16160040,2005-10-01,NA,NA,1,NA,NA,NA
"2500",16157677,2005-11-01,"PMC1456821",1,NA,NA,NA,1
"2501",16155037,2005-11-01,NA,1,1,NA,NA,NA
"2502",16138931,2005-09-02,"PMC1232862",NA,1,NA,NA,NA
"2503",16130486,2005-02-01,NA,NA,1,NA,NA,NA
"2504",16119022,2005-07-01,NA,NA,1,NA,NA,NA
"2505",16107723,2005-09-01,"PMC1190285",1,1,1,NA,1
"2506",16095719,2005-10-18,NA,1,1,NA,NA,1
"2507",16093705,2005-01-01,NA,NA,1,NA,NA,1
"2508",16093701,2005-01-01,NA,1,1,NA,NA,1
"2509",16093698,2005-01-01,NA,NA,1,NA,NA,1
"2510",16093694,2005-01-01,NA,NA,1,NA,1,1
"2511",16093693,2005-01-01,NA,1,1,NA,NA,1
"2512",16093692,2005-01-01,NA,1,NA,1,NA,NA
"2513",16093688,2005-01-01,NA,1,1,NA,NA,NA
"2514",16093676,2005-01-01,NA,1,1,NA,NA,1
"2515",16093656,2005-01-01,NA,1,1,NA,NA,1
"2516",16091123,2005-07-01,NA,1,1,NA,NA,NA
"2517",16076555,2005-10-01,NA,1,1,NA,NA,NA
"2518",16051794,2005-07-29,NA,NA,1,NA,NA,1
"2519",16041495,2005-01-01,NA,1,NA,NA,NA,1
"2520",16034651,2005-09-01,NA,NA,NA,NA,NA,1
"2521",16034026,2005-07-20,"PMC1179734",1,1,NA,NA,1
"2522",16030148,2005-07-26,"PMC1180780",1,NA,NA,NA,1
"2523",16023215,2005-08-01,NA,1,1,NA,NA,NA
"2524",16015599,2005-08-01,NA,1,1,NA,NA,1
"2525",16015595,2005-08-01,NA,1,1,1,NA,1
"2526",15993034,2005-09-01,NA,1,1,NA,NA,1
"2527",15988953,2002-01-01,NA,1,1,NA,NA,NA
"2528",15983781,2005-09-01,NA,1,1,NA,NA,1
"2529",15982749,2005-09-15,NA,NA,1,NA,NA,NA
"2530",15981565,2005-05-01,NA,1,1,NA,1,1
"2531",15978851,2005-09-01,NA,NA,1,NA,NA,NA
"2532",15969349,2004-01-01,NA,1,1,NA,NA,1
"2533",15967992,2005-06-28,"PMC1153716",1,1,NA,1,1
"2534",15965783,2005-04-01,NA,NA,1,NA,NA,1
"2535",15961641,2005-06-17,NA,1,1,NA,NA,1
"2536",15959507,2005-06-16,NA,1,1,NA,1,1
"2537",15959497,2005-06-16,NA,1,1,NA,NA,1
"2538",15955328,2005-07-01,"PMC4247991",NA,1,NA,NA,1
"2539",15955314,2005-07-01,NA,NA,1,NA,NA,1
"2540",15944437,2005-10-01,"PMC1400617",1,1,NA,NA,1
"2541",15942939,2005-10-01,NA,1,NA,NA,1,1
